stock_id,date,5_day_avg,20_day_avg
1,2024-09-03 00:00:00-04:00,222.28,222.28
1,2024-09-04 00:00:00-04:00,221.64,222.1
1,2024-09-05 00:00:00-04:00,221.73,222.08
1,2024-09-06 00:00:00-04:00,221.26,221.91
1,2024-09-09 00:00:00-04:00,220.98,221.77
1,2024-09-10 00:00:00-04:00,220.53,221.57
1,2024-09-11 00:00:00-04:00,221.08,221.62
1,2024-09-12 00:00:00-04:00,221.48,221.69
1,2024-09-13 00:00:00-04:00,221.66,221.72
1,2024-09-16 00:00:00-04:00,219.72,221.16
1,2024-09-17 00:00:00-04:00,218.58,220.7
1,2024-09-18 00:00:00-04:00,219.12,220.65
1,2024-09-19 00:00:00-04:00,222.21,221.39
1,2024-09-20 00:00:00-04:00,224.04,221.99
1,2024-09-23 00:00:00-04:00,224.68,222.37
1,2024-09-24 00:00:00-04:00,225.41,222.8
1,2024-09-25 00:00:00-04:00,225.57,223.09
1,2024-09-26 00:00:00-04:00,226.05,223.46
1,2024-09-27 00:00:00-04:00,226.46,223.83
1,2024-09-30 00:00:00-04:00,228.47,224.65
1,2024-10-01 00:00:00-04:00,227.55,224.75
1,2024-10-02 00:00:00-04:00,227.13,224.9
1,2024-10-03 00:00:00-04:00,226.48,224.92
1,2024-10-04 00:00:00-04:00,226.42,225.06
1,2024-10-07 00:00:00-04:00,224.68,224.69
1,2024-10-08 00:00:00-04:00,224.88,224.74
1,2024-10-09 00:00:00-04:00,226.26,225.15
1,2024-10-10 00:00:00-04:00,227.02,225.48
1,2024-10-11 00:00:00-04:00,227.03,225.63
1,2024-10-14 00:00:00-04:00,228.28,226.12
1,2024-10-15 00:00:00-04:00,229.97,226.81
1,2024-10-16 00:00:00-04:00,230.4,227.23
1,2024-10-17 00:00:00-04:00,230.82,227.65
1,2024-10-18 00:00:00-04:00,232.04,228.3
1,2024-10-21 00:00:00-04:00,233.35,229.03
1,2024-10-22 00:00:00-04:00,234.01,229.63
1,2024-10-23 00:00:00-04:00,232.76,229.69
1,2024-10-24 00:00:00-04:00,231.86,229.73
1,2024-10-25 00:00:00-04:00,231.54,229.84
1,2024-10-28 00:00:00-04:00,231.99,230.13
1,2024-10-29 00:00:00-04:00,232.38,230.42
1,2024-10-30 00:00:00-04:00,231.45,230.34
1,2024-10-31 00:00:00-04:00,229.44,229.87
1,2024-11-01 00:00:00-04:00,227.1,229.16
1,2024-11-04 00:00:00-05:00,225.24,228.43
1,2024-11-05 00:00:00-05:00,224.48,227.91
1,2024-11-06 00:00:00-05:00,223.73,227.37
1,2024-11-07 00:00:00-05:00,224.81,227.33
1,2024-11-08 00:00:00-05:00,225.45,227.27
1,2024-11-11 00:00:00-05:00,224.96,226.96
1,2024-11-12 00:00:00-05:00,224.63,226.68
1,2024-11-13 00:00:00-05:00,224.71,226.51
1,2024-11-14 00:00:00-05:00,225.8,226.64
1,2024-11-15 00:00:00-05:00,225.45,226.46
1,2024-11-18 00:00:00-05:00,226.22,226.59
1,2024-11-19 00:00:00-05:00,226.83,226.73
1,2024-11-20 00:00:00-05:00,227.47,226.92
1,2024-11-21 00:00:00-05:00,227.73,227.05
1,2024-11-22 00:00:00-05:00,228.36,227.29
1,2024-11-25 00:00:00-05:00,229.78,227.8
1,2024-11-26 00:00:00-05:00,231.45,228.47
1,2024-11-27 00:00:00-05:00,232.53,229.06
1,2024-11-29 00:00:00-05:00,234.04,229.82
1,2024-12-02 00:00:00-05:00,235.8,230.73
1,2024-12-03 00:00:00-05:00,238.0,231.84
1,2024-12-04 00:00:00-05:00,239.58,232.87
1,2024-12-05 00:00:00-05:00,240.64,233.82
1,2024-12-06 00:00:00-05:00,241.29,234.65
1,2024-12-09 00:00:00-05:00,243.02,235.78
1,2024-12-10 00:00:00-05:00,244.51,236.89
1,2024-12-11 00:00:00-05:00,245.08,237.78
1,2024-12-12 00:00:00-05:00,245.95,238.73
1,2024-12-13 00:00:00-05:00,246.59,239.6
1,2024-12-16 00:00:00-05:00,247.98,240.66
1,2024-12-17 00:00:00-05:00,249.72,241.85
1,2024-12-18 00:00:00-05:00,249.07,242.42
1,2024-12-19 00:00:00-05:00,249.22,243.09
1,2024-12-20 00:00:00-05:00,250.88,244.15
1,2024-12-23 00:00:00-05:00,252.25,245.18
1,2024-12-24 00:00:00-05:00,254.14,246.4
1,2024-12-26 00:00:00-05:00,255.67,247.57
1,2024-12-27 00:00:00-05:00,255.55,248.31
1,2024-12-30 00:00:00-05:00,254.34,248.65
1,2024-12-31 00:00:00-05:00,252.94,248.8
1,2025-01-02 00:00:00-05:00,249.82,248.3
1,2025-01-03 00:00:00-05:00,247.58,247.8
1,2025-01-06 00:00:00-05:00,246.63,247.51
1,2025-01-07 00:00:00-05:00,245.07,246.98
1,2025-01-08 00:00:00-05:00,244.19,246.55
1,2025-01-10 00:00:00-05:00,241.66,245.6
1,2025-01-13 00:00:00-05:00,239.15,244.51
1,2025-01-14 00:00:00-05:00,237.11,243.41
1,2025-01-15 00:00:00-05:00,237.28,242.86
1,2025-01-16 00:00:00-05:00,234.19,241.45
1,2025-01-17 00:00:00-05:00,232.7,240.33
1,2025-01-21 00:00:00-05:00,229.27,238.62
1,2025-01-22 00:00:00-05:00,227.37,237.19
1,2025-01-23 00:00:00-05:00,226.05,235.88
1,2025-01-24 00:00:00-05:00,224.88,234.61
1,2025-01-27 00:00:00-05:00,226.46,234.13
1,2025-01-28 00:00:00-05:00,230.3,234.5
1,2025-01-29 00:00:00-05:00,233.23,234.94
1,2025-01-30 00:00:00-05:00,234.6,235.17
1,2025-01-31 00:00:00-05:00,234.98,235.22
1,2025-02-03 00:00:00-05:00,232.57,234.51
1,2025-02-04 00:00:00-05:00,232.56,234.32
1,2025-02-05 00:00:00-05:00,232.45,234.12
1,2025-02-06 00:00:00-05:00,232.62,234.01
1,2025-02-07 00:00:00-05:00,230.87,233.38
1,2025-02-10 00:00:00-05:00,229.8,232.83
1,2025-02-11 00:00:00-05:00,230.74,232.81
1,2025-02-12 00:00:00-05:00,232.78,233.2
1,2025-02-13 00:00:00-05:00,235.7,233.99
1,2025-02-14 00:00:00-05:00,238.67,235.0
1,2025-02-18 00:00:00-05:00,240.6,235.91
1,2025-02-19 00:00:00-05:00,242.02,236.76
1,2025-02-20 00:00:00-05:00,243.29,237.62
1,2025-02-21 00:00:00-05:00,244.04,238.38
1,2025-02-24 00:00:00-05:00,245.06,239.21
1,2025-02-25 00:00:00-05:00,245.72,239.95
1,2025-02-26 00:00:00-05:00,243.93,239.99
1,2025-02-27 00:00:00-05:00,241.72,239.74
1,2025-02-28 00:00:00-05:00,241.76,239.94
2,2024-09-03 00:00:00-04:00,407.8,407.8
2,2024-09-04 00:00:00-04:00,407.63,407.75
2,2024-09-05 00:00:00-04:00,407.34,407.66
2,2024-09-06 00:00:00-04:00,404.92,406.94
2,2024-09-09 00:00:00-04:00,404.65,406.67
2,2024-09-10 00:00:00-04:00,407.28,407.23
2,2024-09-11 00:00:00-04:00,411.97,408.57
2,2024-09-12 00:00:00-04:00,416.41,410.17
2,2024-09-13 00:00:00-04:00,420.56,411.95
2,2024-09-16 00:00:00-04:00,423.58,413.63
2,2024-09-17 00:00:00-04:00,426.86,415.51
2,2024-09-18 00:00:00-04:00,427.6,416.81
2,2024-09-19 00:00:00-04:00,430.71,418.72
2,2024-09-20 00:00:00-04:00,431.65,420.13
2,2024-09-23 00:00:00-04:00,431.69,421.24
2,2024-09-24 00:00:00-04:00,430.28,421.83
2,2024-09-25 00:00:00-04:00,430.32,422.65
2,2024-09-26 00:00:00-04:00,430.07,423.31
2,2024-09-27 00:00:00-04:00,428.82,423.6
2,2024-09-30 00:00:00-04:00,428.74,424.07
2,2024-10-01 00:00:00-04:00,425.5,423.59
2,2024-10-02 00:00:00-04:00,422.15,422.81
2,2024-10-03 00:00:00-04:00,419.73,422.06
2,2024-10-04 00:00:00-04:00,417.95,421.33
2,2024-10-07 00:00:00-04:00,414.6,420.05
2,2024-10-08 00:00:00-04:00,414.09,419.38
2,2024-10-09 00:00:00-04:00,414.65,419.04
2,2024-10-10 00:00:00-04:00,414.5,418.58
2,2024-10-11 00:00:00-04:00,414.55,418.21
2,2024-10-14 00:00:00-04:00,415.52,418.13
2,2024-10-15 00:00:00-04:00,416.04,418.03
2,2024-10-16 00:00:00-04:00,415.51,417.69
2,2024-10-17 00:00:00-04:00,415.36,417.44
2,2024-10-18 00:00:00-04:00,415.74,417.35
2,2024-10-21 00:00:00-04:00,416.19,417.33
2,2024-10-22 00:00:00-04:00,419.4,418.13
2,2024-10-23 00:00:00-04:00,420.57,418.59
2,2024-10-24 00:00:00-04:00,421.39,419.01
2,2024-10-25 00:00:00-04:00,423.07,419.72
2,2024-10-28 00:00:00-04:00,423.68,420.21
2,2024-10-29 00:00:00-04:00,425.86,421.17
2,2024-10-30 00:00:00-04:00,427.51,422.08
2,2024-10-31 00:00:00-04:00,419.91,420.43
2,2024-11-01 00:00:00-04:00,416.19,419.32
2,2024-11-04 00:00:00-05:00,413.07,418.13
2,2024-11-05 00:00:00-05:00,411.98,417.34
2,2024-11-06 00:00:00-05:00,414.16,417.45
2,2024-11-07 00:00:00-05:00,417.35,418.04
2,2024-11-08 00:00:00-05:00,418.52,418.31
2,2024-11-11 00:00:00-05:00,417.79,418.12
2,2024-11-12 00:00:00-05:00,418.97,418.43
2,2024-11-13 00:00:00-05:00,420.48,418.91
2,2024-11-14 00:00:00-05:00,422.05,419.51
2,2024-11-15 00:00:00-05:00,419.15,418.92
2,2024-11-18 00:00:00-05:00,417.46,418.46
2,2024-11-19 00:00:00-05:00,417.02,418.24
2,2024-11-20 00:00:00-05:00,415.95,417.82
2,2024-11-21 00:00:00-05:00,414.65,417.27
2,2024-11-22 00:00:00-05:00,415.16,417.17
2,2024-11-25 00:00:00-05:00,416.09,417.24
2,2024-11-26 00:00:00-05:00,419.77,418.18
2,2024-11-27 00:00:00-05:00,420.56,418.56
2,2024-11-29 00:00:00-05:00,421.24,418.95
2,2024-12-02 00:00:00-05:00,424.2,420.01
2,2024-12-03 00:00:00-05:00,426.25,420.99
2,2024-12-04 00:00:00-05:00,429.68,422.47
2,2024-12-05 00:00:00-05:00,433.7,424.31
2,2024-12-06 00:00:00-05:00,436.69,426.06
2,2024-12-09 00:00:00-05:00,439.5,427.87
2,2024-12-10 00:00:00-05:00,440.48,429.26
2,2024-12-11 00:00:00-05:00,443.02,431.06
2,2024-12-12 00:00:00-05:00,444.9,432.73
2,2024-12-13 00:00:00-05:00,445.39,434.03
2,2024-12-16 00:00:00-05:00,447.16,435.62
2,2024-12-17 00:00:00-05:00,449.29,437.33
2,2024-12-18 00:00:00-05:00,445.03,437.25
2,2024-12-19 00:00:00-05:00,442.07,437.14
2,2024-12-20 00:00:00-05:00,439.96,437.01
2,2024-12-23 00:00:00-05:00,438.1,436.76
2,2024-12-24 00:00:00-05:00,438.22,436.92
2,2024-12-26 00:00:00-05:00,437.89,436.95
2,2024-12-27 00:00:00-05:00,435.15,436.26
2,2024-12-30 00:00:00-05:00,431.43,435.09
2,2024-12-31 00:00:00-05:00,427.84,433.71
2,2025-01-02 00:00:00-05:00,424.47,432.19
2,2025-01-03 00:00:00-05:00,423.82,431.27
2,2025-01-06 00:00:00-05:00,424.87,430.86
2,2025-01-07 00:00:00-05:00,423.76,429.97
2,2025-01-08 00:00:00-05:00,423.74,429.38
2,2025-01-10 00:00:00-05:00,421.87,428.3
2,2025-01-13 00:00:00-05:00,420.03,427.17
2,2025-01-14 00:00:00-05:00,418.3,425.99
2,2025-01-15 00:00:00-05:00,420.68,425.94
2,2025-01-16 00:00:00-05:00,421.7,425.73
2,2025-01-17 00:00:00-05:00,423.86,425.96
2,2025-01-21 00:00:00-05:00,425.12,426.12
2,2025-01-22 00:00:00-05:00,431.85,427.95
2,2025-01-23 00:00:00-05:00,436.5,429.65
2,2025-01-24 00:00:00-05:00,438.73,430.94
2,2025-01-27 00:00:00-05:00,437.05,431.2
2,2025-01-28 00:00:00-05:00,440.13,432.64
2,2025-01-29 00:00:00-05:00,440.57,433.48
2,2025-01-30 00:00:00-05:00,431.77,431.64
2,2025-01-31 00:00:00-05:00,425.92,429.98
2,2025-02-03 00:00:00-05:00,420.65,428.09
2,2025-02-04 00:00:00-05:00,417.61,426.51
2,2025-02-05 00:00:00-05:00,415.9,425.17
2,2025-02-06 00:00:00-05:00,415.59,424.2
2,2025-02-07 00:00:00-05:00,413.37,422.75
2,2025-02-10 00:00:00-05:00,412.71,421.67
2,2025-02-11 00:00:00-05:00,412.01,420.61
2,2025-02-12 00:00:00-05:00,410.75,419.43
2,2025-02-13 00:00:00-05:00,410.41,418.51
2,2025-02-14 00:00:00-05:00,409.48,417.47
2,2025-02-18 00:00:00-05:00,409.26,416.65
2,2025-02-19 00:00:00-05:00,410.82,416.39
2,2025-02-20 00:00:00-05:00,412.59,416.36
2,2025-02-21 00:00:00-05:00,411.13,415.59
2,2025-02-24 00:00:00-05:00,408.75,414.48
2,2025-02-25 00:00:00-05:00,405.14,412.91
2,2025-02-26 00:00:00-05:00,403.33,411.65
2,2025-02-27 00:00:00-05:00,399.73,409.83
2,2025-02-28 00:00:00-05:00,398.82,408.61
3,2024-09-03 00:00:00-04:00,156.79,156.79
3,2024-09-04 00:00:00-04:00,156.49,156.7
3,2024-09-05 00:00:00-04:00,156.55,156.7
3,2024-09-06 00:00:00-04:00,154.49,156.1
3,2024-09-09 00:00:00-04:00,152.45,155.36
3,2024-09-10 00:00:00-04:00,151.07,154.69
3,2024-09-11 00:00:00-04:00,150.99,154.32
3,2024-09-12 00:00:00-04:00,152.1,154.32
3,2024-09-13 00:00:00-04:00,153.77,154.59
3,2024-09-16 00:00:00-04:00,155.08,154.88
3,2024-09-17 00:00:00-04:00,156.37,155.27
3,2024-09-18 00:00:00-04:00,157.39,155.67
3,2024-09-19 00:00:00-04:00,158.85,156.25
3,2024-09-20 00:00:00-04:00,160.31,156.91
3,2024-09-23 00:00:00-04:00,160.7,157.35
3,2024-09-24 00:00:00-04:00,161.1,157.78
3,2024-09-25 00:00:00-04:00,161.11,158.1
3,2024-09-26 00:00:00-04:00,161.53,158.51
3,2024-09-27 00:00:00-04:00,162.21,158.99
3,2024-09-30 00:00:00-04:00,163.3,159.61
3,2024-10-01 00:00:00-04:00,164.4,160.27
3,2024-10-02 00:00:00-04:00,164.76,160.77
3,2024-10-03 00:00:00-04:00,165.0,161.22
3,2024-10-04 00:00:00-04:00,165.56,161.74
3,2024-10-07 00:00:00-04:00,164.57,161.82
3,2024-10-08 00:00:00-04:00,164.38,162.03
3,2024-10-09 00:00:00-04:00,163.42,161.98
3,2024-10-10 00:00:00-04:00,162.85,161.95
3,2024-10-11 00:00:00-04:00,162.85,162.04
3,2024-10-14 00:00:00-04:00,163.43,162.28
3,2024-10-15 00:00:00-04:00,163.98,162.55
3,2024-10-16 00:00:00-04:00,164.25,162.76
3,2024-10-17 00:00:00-04:00,163.68,162.74
3,2024-10-18 00:00:00-04:00,163.47,162.77
3,2024-10-21 00:00:00-04:00,163.55,162.86
3,2024-10-22 00:00:00-04:00,163.95,163.04
3,2024-10-23 00:00:00-04:00,163.44,162.98
3,2024-10-24 00:00:00-04:00,163.07,162.92
3,2024-10-25 00:00:00-04:00,163.68,163.11
3,2024-10-28 00:00:00-04:00,164.57,163.41
3,2024-10-29 00:00:00-04:00,166.14,163.97
3,2024-10-30 00:00:00-04:00,168.78,164.93
3,2024-10-31 00:00:00-04:00,169.43,165.49
3,2024-11-01 00:00:00-04:00,169.92,166.0
3,2024-11-04 00:00:00-05:00,169.56,166.27
3,2024-11-05 00:00:00-05:00,169.49,166.57
3,2024-11-06 00:00:00-05:00,171.7,167.47
3,2024-11-07 00:00:00-05:00,174.58,168.7
3,2024-11-08 00:00:00-05:00,175.7,169.58
3,2024-11-11 00:00:00-05:00,177.11,170.57
3,2024-11-12 00:00:00-05:00,178.47,171.58
3,2024-11-13 00:00:00-05:00,178.47,172.23
3,2024-11-14 00:00:00-05:00,177.37,172.52
3,2024-11-15 00:00:00-05:00,175.61,172.47
3,2024-11-18 00:00:00-05:00,175.38,172.71
3,2024-11-19 00:00:00-05:00,176.15,173.18
3,2024-11-20 00:00:00-05:00,175.96,173.41
3,2024-11-21 00:00:00-05:00,173.06,172.82
3,2024-11-22 00:00:00-05:00,170.16,172.02
3,2024-11-25 00:00:00-05:00,169.2,171.57
3,2024-11-26 00:00:00-05:00,169.04,171.3
3,2024-11-27 00:00:00-05:00,168.98,171.06
3,2024-11-29 00:00:00-05:00,168.84,170.82
3,2024-12-02 00:00:00-05:00,169.59,170.85
3,2024-12-03 00:00:00-05:00,170.04,170.86
3,2024-12-04 00:00:00-05:00,171.35,171.16
3,2024-12-05 00:00:00-05:00,171.65,171.26
3,2024-12-06 00:00:00-05:00,172.54,171.55
3,2024-12-09 00:00:00-05:00,173.41,171.89
3,2024-12-10 00:00:00-05:00,177.26,173.14
3,2024-12-11 00:00:00-05:00,183.23,175.24
3,2024-12-12 00:00:00-05:00,186.07,176.81
3,2024-12-13 00:00:00-05:00,187.25,178.03
3,2024-12-16 00:00:00-05:00,190.31,179.78
3,2024-12-17 00:00:00-05:00,191.94,181.25
3,2024-12-18 00:00:00-05:00,190.69,181.91
3,2024-12-19 00:00:00-05:00,189.89,182.52
3,2024-12-20 00:00:00-05:00,190.32,183.34
3,2024-12-23 00:00:00-05:00,191.68,184.4
3,2024-12-24 00:00:00-05:00,193.08,185.49
3,2024-12-26 00:00:00-05:00,193.85,186.43
3,2024-12-27 00:00:00-05:00,193.41,187.01
3,2024-12-30 00:00:00-05:00,192.61,187.4
3,2024-12-31 00:00:00-05:00,191.44,187.56
3,2025-01-02 00:00:00-05:00,190.7,187.71
3,2025-01-03 00:00:00-05:00,190.99,188.08
3,2025-01-06 00:00:00-05:00,192.87,188.9
3,2025-01-07 00:00:00-05:00,193.67,189.5
3,2025-01-08 00:00:00-05:00,193.69,189.91
3,2025-01-10 00:00:00-05:00,193.07,190.09
3,2025-01-13 00:00:00-05:00,192.31,190.15
3,2025-01-14 00:00:00-05:00,191.35,190.09
3,2025-01-15 00:00:00-05:00,192.68,190.59
3,2025-01-16 00:00:00-05:00,192.68,190.79
3,2025-01-17 00:00:00-05:00,193.71,191.26
3,2025-01-21 00:00:00-05:00,195.08,191.89
3,2025-01-22 00:00:00-05:00,196.1,192.48
3,2025-01-23 00:00:00-05:00,196.65,192.98
3,2025-01-24 00:00:00-05:00,197.76,193.65
3,2025-01-27 00:00:00-05:00,195.7,193.45
3,2025-01-28 00:00:00-05:00,195.49,193.61
3,2025-01-29 00:00:00-05:00,195.39,193.76
3,2025-01-30 00:00:00-05:00,197.14,194.41
3,2025-01-31 00:00:00-05:00,199.36,195.31
3,2025-02-03 00:00:00-05:00,199.9,195.85
3,2025-02-04 00:00:00-05:00,201.98,196.83
3,2025-02-05 00:00:00-05:00,198.36,196.28
3,2025-02-06 00:00:00-05:00,196.03,195.82
3,2025-02-07 00:00:00-05:00,192.4,194.8
3,2025-02-10 00:00:00-05:00,190.35,193.99
3,2025-02-11 00:00:00-05:00,188.6,193.14
3,2025-02-12 00:00:00-05:00,186.87,192.21
3,2025-02-13 00:00:00-05:00,186.55,191.61
3,2025-02-14 00:00:00-05:00,186.04,190.99
3,2025-02-18 00:00:00-05:00,185.21,190.28
3,2025-02-19 00:00:00-05:00,185.16,189.78
3,2025-02-20 00:00:00-05:00,184.89,189.26
3,2025-02-21 00:00:00-05:00,183.08,188.33
3,2025-02-24 00:00:00-05:00,181.73,187.44
3,2025-02-25 00:00:00-05:00,179.56,186.28
3,2025-02-26 00:00:00-05:00,177.22,184.97
3,2025-02-27 00:00:00-05:00,174.25,183.38
3,2025-02-28 00:00:00-05:00,172.86,182.12
4,2024-09-03 00:00:00-04:00,176.25,176.25
4,2024-09-04 00:00:00-04:00,175.28,175.97
4,2024-09-05 00:00:00-04:00,176.15,176.15
4,2024-09-06 00:00:00-04:00,174.56,175.7
4,2024-09-09 00:00:00-04:00,174.84,175.67
4,2024-09-10 00:00:00-04:00,176.41,176.04
4,2024-09-11 00:00:00-04:00,179.11,176.85
4,2024-09-12 00:00:00-04:00,181.74,177.82
4,2024-09-13 00:00:00-04:00,183.33,178.64
4,2024-09-16 00:00:00-04:00,183.85,179.24
4,2024-09-17 00:00:00-04:00,184.86,179.96
4,2024-09-18 00:00:00-04:00,185.38,180.58
4,2024-09-19 00:00:00-04:00,186.88,181.47
4,2024-09-20 00:00:00-04:00,188.45,182.43
4,2024-09-23 00:00:00-04:00,190.26,183.52
4,2024-09-24 00:00:00-04:00,191.49,184.52
4,2024-09-25 00:00:00-04:00,191.84,185.28
4,2024-09-26 00:00:00-04:00,191.61,185.84
4,2024-09-27 00:00:00-04:00,190.4,186.04
4,2024-09-30 00:00:00-04:00,189.04,186.07
4,2024-10-01 00:00:00-04:00,187.74,185.98
4,2024-10-02 00:00:00-04:00,186.75,185.86
4,2024-10-03 00:00:00-04:00,185.15,185.49
4,2024-10-04 00:00:00-04:00,185.6,185.59
4,2024-10-07 00:00:00-04:00,184.0,185.13
4,2024-10-08 00:00:00-04:00,183.57,184.9
4,2024-10-09 00:00:00-04:00,184.11,184.93
4,2024-10-10 00:00:00-04:00,184.95,185.09
4,2024-10-11 00:00:00-04:00,186.24,185.45
4,2024-10-14 00:00:00-04:00,186.68,185.65
4,2024-10-15 00:00:00-04:00,187.01,185.84
4,2024-10-16 00:00:00-04:00,186.97,185.94
4,2024-10-17 00:00:00-04:00,187.16,186.09
4,2024-10-18 00:00:00-04:00,187.77,186.37
4,2024-10-21 00:00:00-04:00,188.2,186.63
4,2024-10-22 00:00:00-04:00,188.7,186.92
4,2024-10-23 00:00:00-04:00,187.37,186.71
4,2024-10-24 00:00:00-04:00,187.04,186.68
4,2024-10-25 00:00:00-04:00,187.3,186.79
4,2024-10-28 00:00:00-04:00,187.67,186.94
4,2024-10-29 00:00:00-04:00,188.72,187.31
4,2024-10-30 00:00:00-04:00,190.06,187.83
4,2024-10-31 00:00:00-04:00,188.84,187.69
4,2024-11-01 00:00:00-04:00,191.87,188.67
4,2024-11-04 00:00:00-05:00,193.17,189.34
4,2024-11-05 00:00:00-05:00,195.28,190.31
4,2024-11-06 00:00:00-05:00,199.22,191.91
4,2024-11-07 00:00:00-05:00,202.83,193.64
4,2024-11-08 00:00:00-05:00,204.61,195.02
4,2024-11-11 00:00:00-05:00,205.35,196.15
4,2024-11-12 00:00:00-05:00,206.54,197.36
4,2024-11-13 00:00:00-05:00,209.06,198.96
4,2024-11-14 00:00:00-05:00,209.87,200.15
4,2024-11-15 00:00:00-05:00,207.45,200.38
4,2024-11-18 00:00:00-05:00,205.53,200.51
4,2024-11-19 00:00:00-05:00,205.22,200.9
4,2024-11-20 00:00:00-05:00,204.44,201.09
4,2024-11-21 00:00:00-05:00,202.42,200.83
4,2024-11-22 00:00:00-05:00,200.65,200.48
4,2024-11-25 00:00:00-05:00,200.92,200.57
4,2024-11-26 00:00:00-05:00,203.23,201.26
4,2024-11-27 00:00:00-05:00,204.07,201.69
4,2024-11-29 00:00:00-05:00,205.34,202.28
4,2024-12-02 00:00:00-05:00,207.13,203.08
4,2024-12-03 00:00:00-05:00,209.23,204.07
4,2024-12-04 00:00:00-05:00,212.21,205.41
4,2024-12-05 00:00:00-05:00,214.99,206.85
4,2024-12-06 00:00:00-05:00,219.0,208.78
4,2024-12-09 00:00:00-05:00,221.37,210.42
4,2024-12-10 00:00:00-05:00,222.59,211.82
4,2024-12-11 00:00:00-05:00,225.15,213.57
4,2024-12-12 00:00:00-05:00,226.42,215.04
4,2024-12-13 00:00:00-05:00,226.77,216.22
4,2024-12-16 00:00:00-05:00,228.82,217.81
4,2024-12-17 00:00:00-05:00,229.6,219.08
4,2024-12-18 00:00:00-05:00,226.57,219.22
4,2024-12-19 00:00:00-05:00,225.48,219.61
4,2024-12-20 00:00:00-05:00,225.29,220.11
4,2024-12-23 00:00:00-05:00,225.21,220.58
4,2024-12-24 00:00:00-05:00,226.49,221.39
4,2024-12-26 00:00:00-05:00,226.68,221.93
4,2024-12-27 00:00:00-05:00,225.7,222.1
4,2024-12-30 00:00:00-05:00,224.23,222.03
4,2024-12-31 00:00:00-05:00,222.62,221.78
4,2025-01-02 00:00:00-05:00,221.82,221.63
4,2025-01-03 00:00:00-05:00,222.61,221.87
4,2025-01-06 00:00:00-05:00,224.28,222.42
4,2025-01-07 00:00:00-05:00,223.55,222.39
4,2025-01-08 00:00:00-05:00,223.08,222.36
4,2025-01-10 00:00:00-05:00,221.7,222.04
4,2025-01-13 00:00:00-05:00,220.62,221.7
4,2025-01-14 00:00:00-05:00,219.67,221.32
4,2025-01-15 00:00:00-05:00,220.89,221.52
4,2025-01-16 00:00:00-05:00,220.82,221.43
4,2025-01-17 00:00:00-05:00,222.52,221.86
4,2025-01-21 00:00:00-05:00,225.25,222.71
4,2025-01-22 00:00:00-05:00,228.51,223.88
4,2025-01-23 00:00:00-05:00,230.81,224.98
4,2025-01-24 00:00:00-05:00,232.16,225.92
4,2025-01-27 00:00:00-05:00,233.24,226.82
4,2025-01-28 00:00:00-05:00,234.88,227.9
4,2025-01-29 00:00:00-05:00,235.61,228.77
4,2025-01-30 00:00:00-05:00,235.29,229.33
4,2025-01-31 00:00:00-05:00,236.08,230.13
4,2025-02-03 00:00:00-05:00,236.53,230.82
4,2025-02-04 00:00:00-05:00,238.37,231.89
4,2025-02-05 00:00:00-05:00,237.64,232.3
4,2025-02-06 00:00:00-05:00,238.04,232.92
4,2025-02-07 00:00:00-05:00,235.07,232.56
4,2025-02-10 00:00:00-05:00,234.43,232.62
4,2025-02-11 00:00:00-05:00,233.87,232.63
4,2025-02-12 00:00:00-05:00,232.23,232.28
4,2025-02-13 00:00:00-05:00,231.61,232.1
4,2025-02-14 00:00:00-05:00,230.63,231.77
4,2025-02-18 00:00:00-05:00,229.3,231.28
4,2025-02-19 00:00:00-05:00,228.41,230.84
4,2025-02-20 00:00:00-05:00,226.57,230.08
4,2025-02-21 00:00:00-05:00,223.24,228.8
4,2025-02-24 00:00:00-05:00,219.73,227.26
4,2025-02-25 00:00:00-05:00,217.42,225.89
4,2025-02-26 00:00:00-05:00,216.4,224.79
4,2025-02-27 00:00:00-05:00,213.84,223.26
4,2025-02-28 00:00:00-05:00,213.32,222.21
5,2024-09-03 00:00:00-04:00,210.6,210.6
5,2024-09-04 00:00:00-04:00,213.54,211.44
5,2024-09-05 00:00:00-04:00,219.08,213.22
5,2024-09-06 00:00:00-04:00,216.3,212.99
5,2024-09-09 00:00:00-04:00,216.29,213.3
5,2024-09-10 00:00:00-04:00,219.58,214.52
5,2024-09-11 00:00:00-04:00,222.43,215.82
5,2024-09-12 00:00:00-04:00,224.89,217.15
5,2024-09-13 00:00:00-04:00,226.69,218.4
5,2024-09-16 00:00:00-04:00,226.72,219.2
5,2024-09-17 00:00:00-04:00,227.1,220.03
5,2024-09-18 00:00:00-04:00,227.14,220.71
5,2024-09-19 00:00:00-04:00,232.73,222.92
5,2024-09-20 00:00:00-04:00,234.57,224.38
5,2024-09-23 00:00:00-04:00,239.71,226.82
5,2024-09-24 00:00:00-04:00,244.57,229.43
5,2024-09-25 00:00:00-04:00,248.72,232.06
5,2024-09-26 00:00:00-04:00,250.55,234.17
5,2024-09-27 00:00:00-04:00,253.85,236.68
5,2024-09-30 00:00:00-04:00,256.45,239.05
5,2024-10-01 00:00:00-04:00,256.97,240.86
5,2024-10-02 00:00:00-04:00,254.32,241.64
5,2024-10-03 00:00:00-04:00,249.77,241.54
5,2024-10-04 00:00:00-04:00,249.87,242.36
5,2024-10-07 00:00:00-04:00,246.86,242.21
